Player,Squad,Pos,Age,Min,90s,Gls,Ast,TklW,Gls_per90,Ast_per90,xG_per90,npxG_per90,xAG_per90,KP_per90,PrgP_per90,Succ_per90,PrgC_per90,TklW_per90,Int_per90,SCA_per90,GCA_per90,SoT%,Cmp%
Theo Bongonda,Cádiz,"MF,FW",26,1938,21.5,4,3,20,0.18604651162790697,0.13953488372093023,0.24186046511627907,0.2046511627906977,0.13953488372093023,0.9302325581395349,1.813953488372093,1.8604651162790697,3.441860465116279,0.9302325581395349,0.27906976744186046,2.0930232558139537,0.23255813953488372,33.3,67.3
Thibaut Courtois,Real Madrid,GK,30,279,31.0,0,0,0,0.0,0.0,0.0,0.0,0.012903225806451613,0.06451612903225806,0.0,0.06451612903225806,0.0,0.0,0.0967741935483871,0.16129032258064516,0.0,0.0,86.3
Thierry Correia,Valencia,DF,23,2009,22.3,0,0,52,0.0,0.0,0.013452914798206277,0.013452914798206277,0.04932735426008969,0.6278026905829596,4.663677130044843,0.5829596412556054,2.6905829596412554,2.3318385650224216,1.0762331838565022,1.9282511210762332,0.08968609865470852,0.0,76.8
Thomas Delaney,Sevilla,MF,30,309,3.4,0,0,2,0.0,0.0,0.05882352941176471,0.05882352941176471,0.029411764705882356,0.5882352941176471,2.058823529411765,0.0,0.29411764705882354,0.5882352941176471,1.1764705882352942,1.1764705882352942,0.0,33.3,85.4
Thomas Lemar,Atlético Madrid,MF,26,1252,13.9,1,3,18,0.07194244604316546,0.2158273381294964,0.06474820143884892,0.06474820143884892,0.13669064748201437,1.870503597122302,5.755395683453237,1.5107913669064748,2.5899280575539567,1.2949640287769784,0.5035971223021583,3.237410071942446,0.5035971223021583,46.2,84.8
Tino Kadewere,Mallorca,"FW,MF",26,542,6.0,1,0,3,0.16666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.09999999999999999,0.5,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.5,0.3333333333333333,2.0,0.0,31.6,62.9
Tomás Alarcón,Cádiz,MF,23,223,2.5,0,0,2,0.0,0.0,0.0,0.0,0.04,0.8,3.6,0.0,0.8,0.8,0.8,1.6,0.0,50.0,82.1
Toni Kroos,Real Madrid,MF,32,2155,23.9,2,4,32,0.08368200836820085,0.1673640167364017,0.058577405857740586,0.058577405857740586,0.18410041841004188,2.3012552301255234,13.347280334728035,0.3765690376569038,2.1338912133891212,1.3389121338912136,1.00418410041841,4.309623430962343,0.2510460251046025,35.5,90.9
Toni Lato,Valencia,"DF,MF",24,914,10.2,1,0,11,0.09803921568627452,0.0,0.07843137254901962,0.07843137254901962,0.08823529411764706,1.4705882352941178,3.9215686274509807,0.6862745098039216,1.7647058823529413,1.0784313725490198,0.5882352941176471,2.7450980392156863,0.29411764705882354,11.1,79.6
Toni Villa,Valladolid,MF,27,91,1.0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,62.5
Umar Sadiq,Almería,FW,25,240,2.7,2,0,0,0.7407407407407407,0.0,0.5555555555555555,0.5555555555555555,0.07407407407407407,1.111111111111111,0.7407407407407407,1.4814814814814814,1.8518518518518516,0.0,0.0,2.222222222222222,0.0,42.9,61.1
Unai García,Osasuna,DF,30,1713,19.0,0,1,13,0.0,0.05263157894736842,0.010526315789473684,0.010526315789473684,0.005263157894736842,0.15789473684210525,2.6842105263157894,0.2631578947368421,0.5789473684210527,0.6842105263157895,1.0,0.3157894736842105,0.05263157894736842,40.0,79.5
Unai López,Rayo Vallecano,MF,26,1254,13.9,1,2,20,0.07194244604316546,0.14388489208633093,0.09352517985611511,0.09352517985611511,0.10071942446043164,1.5107913669064748,7.0503597122302155,0.8633093525179856,1.223021582733813,1.4388489208633093,1.079136690647482,3.4532374100719423,0.2158273381294964,38.5,80.2
Unai Núñez,Celta Vigo,DF,25,3151,35.0,0,0,35,0.0,0.0,0.03428571428571429,0.03428571428571429,0.002857142857142857,0.14285714285714285,4.171428571428572,0.3142857142857143,0.8857142857142857,1.0,2.057142857142857,0.5428571428571428,0.05714285714285714,33.3,86.2
Unai Simón,Athletic Club,GK,25,2745,30.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,72.6
Unai Vencedor Paris,Athletic Club,MF,21,193,2.1,0,0,1,0.0,0.0,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.9523809523809523,7.619047619047619,0.47619047619047616,0.9523809523809523,0.47619047619047616,0.47619047619047616,1.4285714285714286,0.0,33.3,86.3
Valentín Castellanos,Girona,FW,23,2597,28.9,13,0,5,0.44982698961937717,0.0,0.3875432525951557,0.35986159169550175,0.058823529411764705,0.5190311418685122,1.1764705882352942,0.4844290657439447,1.0380622837370244,0.17301038062283738,0.20761245674740486,1.4186851211072664,0.17301038062283738,37.6,61.5
Valery Fernández,Girona,"MF,DF",22,967,10.7,0,2,6,0.0,0.1869158878504673,0.06542056074766354,0.06542056074766354,0.11214953271028037,1.6822429906542058,1.869158878504673,1.2149532710280375,1.6822429906542058,0.5607476635514019,0.9345794392523366,2.710280373831776,0.3738317757009346,0.0,82.9
Vedat Muriqi,Mallorca,FW,28,2937,32.6,15,3,7,0.460122699386503,0.09202453987730061,0.3834355828220859,0.26380368098159507,0.06441717791411043,0.6441717791411042,1.840490797546012,0.36809815950920244,0.8588957055214723,0.21472392638036808,0.36809815950920244,1.4723926380368098,0.15337423312883436,35.2,57.1
Viktor Tsyhankov,Girona,MF,24,1489,16.5,3,6,8,0.18181818181818182,0.36363636363636365,0.16969696969696968,0.16969696969696968,0.17575757575757575,2.1818181818181817,2.787878787878788,1.0303030303030303,3.8181818181818183,0.48484848484848486,0.42424242424242425,3.9393939393939394,0.48484848484848486,47.4,69.6
Vinicius Júnior,Real Madrid,FW,22,2823,31.4,10,9,21,0.3184713375796179,0.28662420382165604,0.33439490445859876,0.33439490445859876,0.2993630573248408,2.038216560509554,2.770700636942675,3.56687898089172,7.038216560509555,0.6687898089171975,0.1910828025477707,5.127388535031847,0.6687898089171975,46.8,76.6
Vinicius Souza,Espanyol,MF,23,2428,27.0,1,1,66,0.037037037037037035,0.037037037037037035,0.02962962962962963,0.02962962962962963,0.022222222222222223,0.4074074074074074,3.037037037037037,0.37037037037037035,0.48148148148148145,2.4444444444444446,1.7777777777777777,1.2222222222222223,0.1111111111111111,40.0,79.9
Víctor Chust,Cádiz,DF,22,965,10.7,1,0,6,0.09345794392523366,0.0,0.08411214953271029,0.08411214953271029,0.0,0.09345794392523366,2.0560747663551404,0.09345794392523366,0.3738317757009346,0.5607476635514019,0.9345794392523366,0.4672897196261683,0.0,100.0,82.7
Víctor Ruiz,Betis,DF,33,560,6.2,0,0,3,0.0,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.3225806451612903,1.6129032258064515,0.0,0.6451612903225806,0.48387096774193544,0.9677419354838709,0.6451612903225806,0.0,0.0,84.9
William Carvalho,Betis,MF,30,2438,27.1,3,1,27,0.11070110701107011,0.03690036900369004,0.1143911439114391,0.1143911439114391,0.05904059040590406,0.8118081180811808,7.490774907749077,1.070110701107011,1.6974169741697416,0.9963099630996309,0.5904059040590406,2.214022140221402,0.25830258302583026,34.6,86.5
Willian José,Betis,FW,30,731,8.1,2,1,6,0.2469135802469136,0.1234567901234568,0.35802469135802467,0.271604938271605,0.16049382716049385,0.9876543209876544,1.7283950617283952,0.2469135802469136,0.7407407407407408,0.7407407407407408,0.1234567901234568,1.4814814814814816,0.2469135802469136,30.0,77.4
Williot Swedberg,Celta Vigo,MF,18,55,0.6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,82.4
Yan Couto,Girona,"DF,MF",20,1158,12.9,1,2,18,0.07751937984496124,0.15503875968992248,0.03875968992248062,0.03875968992248062,0.19379844961240308,1.4728682170542635,4.263565891472868,2.1705426356589146,4.341085271317829,1.3953488372093024,0.38759689922480617,3.488372093023256,0.31007751937984496,12.5,74.2
Yangel Herrera,Girona,"MF,FW",24,963,10.7,2,2,9,0.1869158878504673,0.1869158878504673,0.21495327102803738,0.21495327102803738,0.09345794392523366,1.0280373831775702,4.299065420560748,1.1214953271028039,1.6822429906542058,0.8411214953271029,0.3738317757009346,1.9626168224299068,0.28037383177570097,33.3,79.4
Yannick Carrasco,Atlético Madrid,"DF,MF",28,2317,25.7,7,3,14,0.27237354085603116,0.11673151750972763,0.311284046692607,0.2801556420233463,0.15953307392996108,1.828793774319066,3.2684824902723735,2.3346303501945527,5.680933852140078,0.5447470817120623,0.4669260700389105,3.77431906614786,0.3501945525291829,31.8,79.1
Yassine Bounou,Sevilla,GK,31,2151,23.9,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.041841004184100423,0.041841004184100423,0.0,0.041841004184100423,0.08368200836820085,0.08368200836820085,0.0,0.0,75.6
Yeray Álvarez,Athletic Club,DF,27,2332,25.9,1,1,23,0.03861003861003861,0.03861003861003861,0.030888030888030892,0.030888030888030892,0.042471042471042476,0.5405405405405406,5.868725868725869,0.23166023166023167,1.2355212355212355,0.888030888030888,1.8532818532818534,1.0810810810810811,0.07722007722007722,12.5,80.7
Yeremi Pino,Villarreal,"FW,MF",19,2447,27.2,4,6,38,0.14705882352941177,0.22058823529411764,0.29411764705882354,0.29411764705882354,0.20955882352941177,1.6176470588235294,2.2794117647058822,1.7647058823529411,2.389705882352941,1.397058823529412,0.5514705882352942,3.198529411764706,0.33088235294117646,38.0,77.0
Youba Diarra,Cádiz,MF,24,98,1.1,0,0,0,0.0,0.0,0.0,0.0,0.45454545454545453,1.8181818181818181,2.727272727272727,0.0,0.9090909090909091,0.0,1.8181818181818181,2.727272727272727,0.0,0.0,81.6
Youssef En-Nesyri,Sevilla,FW,25,1661,18.5,8,1,8,0.43243243243243246,0.05405405405405406,0.4378378378378378,0.4378378378378378,0.05945945945945946,0.5405405405405406,0.6486486486486487,0.21621621621621623,0.8648648648648649,0.43243243243243246,0.21621621621621623,1.7297297297297298,0.2702702702702703,38.3,64.7
Youssouf Sabaly,Betis,DF,29,168,18.7,1,1,23,0.053475935828877004,0.053475935828877004,0.026737967914438502,0.026737967914438502,0.0374331550802139,0.6417112299465241,3.8502673796791447,1.0160427807486632,2.192513368983957,1.2299465240641712,1.0160427807486632,1.7647058823529413,0.10695187165775401,25.0,82.2
Yunus Musah,Valencia,MF,19,211,23.4,0,2,35,0.0,0.08547008547008547,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.6837606837606838,3.9743589743589745,1.153846153846154,3.076923076923077,1.4957264957264957,0.47008547008547014,2.0085470085470085,0.12820512820512822,13.6,78.3
Yuri Berchiche,Athletic Club,DF,32,2406,26.7,1,1,32,0.03745318352059925,0.03745318352059925,0.04868913857677903,0.04868913857677903,0.05243445692883895,0.7865168539325843,6.704119850187266,0.449438202247191,2.209737827715356,1.198501872659176,1.4981273408239701,2.209737827715356,0.0749063670411985,25.0,82.5
Zouhair Feddal,Valladolid,DF,33,375,4.2,0,0,2,0.0,0.0,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.47619047619047616,1.1904761904761905,0.0,0.0,0.47619047619047616,1.1904761904761905,0.9523809523809523,0.0,0.0,79.1
Álex Berenguer,Athletic Club,FW,27,2297,25.5,4,1,37,0.1568627450980392,0.0392156862745098,0.16862745098039214,0.16862745098039214,0.1803921568627451,2.0392156862745097,3.019607843137255,1.4509803921568627,2.8627450980392157,1.4509803921568627,0.39215686274509803,3.843137254901961,0.1568627450980392,33.9,66.0
Álex Centelles,Almería,DF,24,1123,12.5,1,2,14,0.08,0.16,0.032,0.032,0.10400000000000001,1.04,2.8,0.48,1.36,1.12,0.88,1.92,0.32,40.0,71.4
Álex Collado,Elche,MF,23,722,8.0,1,1,14,0.125,0.125,0.075,0.075,0.2,2.5,4.25,1.875,3.0,1.75,0.25,4.375,0.25,35.3,82.1
Álex Fernández,Cádiz,"MF,FW",29,1576,17.5,3,0,7,0.17142857142857143,0.0,0.1542857142857143,0.10857142857142857,0.09142857142857143,0.9714285714285714,3.942857142857143,0.2857142857142857,1.0857142857142856,0.4,0.45714285714285713,2.2285714285714286,0.05714285714285714,50.0,83.6
Álex Moreno,Betis,DF,29,135,15.0,0,3,22,0.0,0.2,0.08666666666666667,0.08666666666666667,0.1,0.6,2.933333333333333,0.9333333333333333,3.2666666666666666,1.4666666666666666,1.1333333333333333,1.3333333333333333,0.26666666666666666,30.8,75.5
Álex Remiro,Real Sociedad,GK,27,342,38.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.15789473684210525,0.0,0.0,71.7
Álvaro Aceves,Valladolid,GK,19,13,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5
Álvaro Aguado,Valladolid,MF,26,1888,21.0,1,2,15,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.10476190476190476,1.6666666666666667,6.619047619047619,0.6190476190476191,1.380952380952381,0.7142857142857143,0.6190476190476191,3.619047619047619,0.19047619047619047,30.0,81.4
Álvaro Fernández,Espanyol,GK,24,990,11.0,0,0,0,0.0,0.0,0.0,0.0,0.018181818181818184,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,64.5
Álvaro García,Rayo Vallecano,"FW,MF",29,287,31.9,5,5,28,0.15673981191222572,0.15673981191222572,0.11285266457680251,0.11285266457680251,0.17868338557993732,1.5047021943573669,2.2257053291536053,0.658307210031348,3.6363636363636367,0.877742946708464,1.0658307210031348,2.9780564263322886,0.438871473354232,40.4,64.1
Álvaro Giménez,Cádiz,FW,31,17,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Álvaro Morata,Atlético Madrid,FW,29,19,21.1,13,2,11,0.6161137440758293,0.0947867298578199,0.5639810426540284,0.5639810426540284,0.0947867298578199,0.8056872037914692,0.8056872037914692,0.947867298578199,1.5639810426540284,0.5213270142180094,0.0,2.2748815165876777,0.42654028436018954,45.1,64.0
Álvaro Negredo,Cádiz,FW,36,757,8.4,1,2,4,0.11904761904761904,0.23809523809523808,0.21428571428571427,0.21428571428571427,0.2857142857142857,1.1904761904761905,2.0238095238095237,0.5952380952380952,0.47619047619047616,0.47619047619047616,0.0,2.5,0.47619047619047616,31.8,61.3
Álvaro Odriozola,Real Madrid,DF,26,39,0.4,0,0,0,0.0,0.0,0.5,0.5,0.7499999999999999,5.0,5.0,0.0,10.0,0.0,0.0,7.5,0.0,0.0,96.4
Álvaro Rodríguez,Real Madrid,FW,18,79,0.9,1,1,1,1.1111111111111112,1.1111111111111112,0.22222222222222224,0.22222222222222224,0.3333333333333333,1.1111111111111112,1.1111111111111112,0.0,0.0,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,50.0,75.0
Ángel Alarcón,Barcelona,"FW,MF",18,25,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,100.0,62.5
Ángel Algobia,Getafe,MF,23,1138,12.6,0,0,13,0.0,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.39682539682539686,3.3333333333333335,0.31746031746031744,0.7936507936507937,1.0317460317460319,0.2380952380952381,1.2698412698412698,0.07936507936507936,14.3,80.6
Ángel Correa,Atlético Madrid,"FW,MF",27,1455,16.2,9,1,6,0.5555555555555556,0.0617283950617284,0.4382716049382716,0.4382716049382716,0.2160493827160494,1.4197530864197532,3.5802469135802473,1.4197530864197532,2.7160493827160495,0.3703703703703704,0.617283950617284,3.7654320987654324,0.6790123456790124,41.9,78.1
Ángel Rodríguez,Mallorca,"FW,MF",35,394,4.4,1,0,1,0.22727272727272727,0.0,0.6363636363636362,0.6363636363636362,0.022727272727272728,0.6818181818181818,1.3636363636363635,0.45454545454545453,0.9090909090909091,0.22727272727272727,0.22727272727272727,1.1363636363636362,0.0,46.2,72.0
Éder Militão,Real Madrid,DF,24,2703,30.0,5,0,32,0.16666666666666666,0.0,0.08,0.08,0.02,0.2,3.2666666666666666,0.36666666666666664,0.9333333333333333,1.0666666666666667,1.4,0.7333333333333333,0.13333333333333333,36.4,88.3
Édgar Badía,Elche,GK,30,324,36.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,73.8
Édgar González,Betis,DF,25,1772,19.7,0,0,19,0.0,0.0,0.06091370558375635,0.06091370558375635,0.04060913705583757,0.10152284263959391,1.5228426395939088,0.10152284263959391,0.3553299492385787,0.9644670050761421,1.0659898477157361,0.3553299492385787,0.050761421319796954,33.3,88.8
Érik Lamela,Sevilla,"FW,MF",30,1844,20.5,6,0,27,0.2926829268292683,0.0,0.25853658536585367,0.25853658536585367,0.06829268292682926,1.170731707317073,3.3658536585365852,1.6097560975609757,3.2195121951219514,1.3170731707317074,0.34146341463414637,3.6097560975609757,0.2926829268292683,48.9,76.4
Étienne Capoue,Villarreal,MF,34,1955,21.7,3,0,12,0.1382488479262673,0.0,0.11981566820276499,0.11981566820276499,0.05529953917050691,0.4608294930875576,4.516129032258065,1.4285714285714286,2.0737327188940093,0.5529953917050692,0.8755760368663594,2.119815668202765,0.18433179723502305,46.2,87.7
Íñigo Eguaras,Almería,MF,30,967,10.7,1,1,8,0.09345794392523366,0.09345794392523366,0.09345794392523366,0.09345794392523366,0.056074766355140186,1.0280373831775702,5.700934579439252,0.3738317757009346,0.7476635514018692,0.7476635514018692,0.5607476635514019,2.336448598130841,0.1869158878504673,37.5,84.3
Óliver Torres,Sevilla,"MF,FW",27,2137,23.7,3,1,23,0.12658227848101267,0.04219409282700422,0.10970464135021098,0.10970464135021098,0.13924050632911392,1.5611814345991561,5.738396624472574,0.6329113924050633,1.6033755274261603,0.9704641350210971,0.4219409282700422,3.1223628691983123,0.25316455696202533,31.8,78.1
Óscar Gil,Espanyol,DF,25,2559,28.4,0,1,37,0.0,0.035211267605633804,0.02112676056338028,0.02112676056338028,0.10211267605633803,0.5281690140845071,1.6549295774647887,0.8098591549295775,1.3732394366197185,1.3028169014084507,1.091549295774648,1.1619718309859155,0.07042253521126761,18.2,76.4
Óscar Mingueza,Celta Vigo,DF,23,1284,14.3,0,0,21,0.0,0.0,0.027972027972027972,0.027972027972027972,0.09790209790209789,0.7692307692307692,4.825174825174825,0.979020979020979,1.6783216783216783,1.4685314685314685,0.8391608391608392,1.6783216783216783,0.0,0.0,79.4
Óscar Plano,Valladolid,"FW,MF",31,2038,22.6,1,1,25,0.04424778761061947,0.04424778761061947,0.1238938053097345,0.1238938053097345,0.07079646017699115,0.7079646017699115,3.230088495575221,0.5752212389380531,1.327433628318584,1.1061946902654867,1.2831858407079646,2.47787610619469,0.30973451327433627,33.3,73.1
Óscar Rodríguez Arnaiz,Celta Vigo,MF,24,1775,19.7,2,0,25,0.10152284263959391,0.0,0.18274111675126906,0.18274111675126906,0.11167512690355332,1.218274111675127,5.989847715736041,0.5583756345177665,1.4720812182741116,1.2690355329949239,1.218274111675127,2.9441624365482233,0.10152284263959391,39.5,78.8
Óscar Trejo,Rayo Vallecano,"MF,FW",34,2145,23.8,3,4,32,0.12605042016806722,0.1680672268907563,0.14285714285714285,0.07563025210084033,0.13865546218487393,1.8067226890756303,5.168067226890756,2.3949579831932772,2.3529411764705883,1.3445378151260503,0.3361344537815126,4.3277310924369745,0.42016806722689076,26.1,80.7
Óscar Valentín,Rayo Vallecano,MF,27,2555,28.4,0,0,51,0.0,0.0,0.017605633802816902,0.017605633802816902,0.03169014084507042,0.6690140845070423,4.683098591549296,0.24647887323943662,0.7394366197183099,1.795774647887324,1.5492957746478875,1.6901408450704227,0.07042253521126761,7.7,81.6
Óscar de Marcos,Athletic Club,DF,33,2819,31.3,1,6,33,0.03194888178913738,0.19169329073482427,0.012779552715654953,0.012779552715654953,0.11182108626198083,1.182108626198083,6.517571884984026,0.38338658146964855,2.428115015974441,1.0543130990415335,0.926517571884984,2.3961661341853033,0.28753993610223644,50.0,77.6
